geometry,density
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.652296,45.049445,0 7.658653999999999,45.049445,0 7.658653999999999,45.05394,0 7.652296,45.05394,0 7.652296,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1512
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.658653999999999,45.049445,0 7.665012,45.049445,0 7.665012,45.05394,0 7.658653999999999,45.05394,0 7.658653999999999,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",2411
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.665012,45.049445,0 7.67137,45.049445,0 7.67137,45.05394,0 7.665012,45.05394,0 7.665012,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1171
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.67137,45.049445,0 7.677727999999999,45.049445,0 7.677727999999999,45.05394,0 7.67137,45.05394,0 7.67137,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1544
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.677727999999999,45.049445,0 7.684086,45.049445,0 7.684086,45.05394,0 7.677727999999999,45.05394,0 7.677727999999999,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1776
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.684086,45.049445,0 7.690443999999999,45.049445,0 7.690443999999999,45.05394,0 7.684086,45.05394,0 7.684086,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",139
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.690443999999999,45.049445,0 7.696802,45.049445,0 7.696802,45.05394,0 7.690443999999999,45.05394,0 7.690443999999999,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",217
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.696802,45.049445,0 7.70316,45.049445,0 7.70316,45.05394,0 7.696802,45.05394,0 7.696802,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.70316,45.049445,0 7.709517999999999,45.049445,0 7.709517999999999,45.05394,0 7.70316,45.05394,0 7.70316,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.709517999999999,45.049445,0 7.715876,45.049445,0 7.715876,45.05394,0 7.709517999999999,45.05394,0 7.709517999999999,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.715876,45.049445,0 7.722233999999999,45.049445,0 7.722233999999999,45.05394,0 7.715876,45.05394,0 7.715876,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.722233999999999,45.049445,0 7.728592,45.049445,0 7.728592,45.05394,0 7.722233999999999,45.05394,0 7.722233999999999,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.728592,45.049445,0 7.7349499999999995,45.049445,0 7.7349499999999995,45.05394,0 7.728592,45.05394,0 7.728592,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.7349499999999995,45.049445,0 7.741308,45.049445,0 7.741308,45.05394,0 7.7349499999999995,45.05394,0 7.7349499999999995,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.741308,45.049445,0 7.747666,45.049445,0 7.747666,45.05394,0 7.741308,45.05394,0 7.741308,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.747666,45.049445,0 7.754023999999999,45.049445,0 7.754023999999999,45.05394,0 7.747666,45.05394,0 7.747666,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.754023999999999,45.049445,0 7.760382,45.049445,0 7.760382,45.05394,0 7.754023999999999,45.05394,0 7.754023999999999,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.760382,45.049445,0 7.7667399999999995,45.049445,0 7.7667399999999995,45.05394,0 7.760382,45.05394,0 7.760382,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.7667399999999995,45.049445,0 7.773097999999999,45.049445,0 7.773097999999999,45.05394,0 7.7667399999999995,45.05394,0 7.7667399999999995,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.773097999999999,45.049445,0 7.779456,45.049445,0 7.779456,45.05394,0 7.773097999999999,45.05394,0 7.773097999999999,45.049445,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.576,45.05394,0 7.582357999999999,45.05394,0 7.582357999999999,45.058435,0 7.576,45.058435,0 7.576,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.582357999999999,45.05394,0 7.588716,45.05394,0 7.588716,45.058435,0 7.582357999999999,45.058435,0 7.582357999999999,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.588716,45.05394,0 7.595073999999999,45.05394,0 7.595073999999999,45.058435,0 7.588716,45.058435,0 7.588716,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.595073999999999,45.05394,0 7.601432,45.05394,0 7.601432,45.058435,0 7.595073999999999,45.058435,0 7.595073999999999,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.601432,45.05394,0 7.60779,45.05394,0 7.60779,45.058435,0 7.601432,45.058435,0 7.601432,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.60779,45.05394,0 7.614147999999999,45.05394,0 7.614147999999999,45.058435,0 7.60779,45.058435,0 7.60779,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",8
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.614147999999999,45.05394,0 7.620506,45.05394,0 7.620506,45.058435,0 7.614147999999999,45.058435,0 7.614147999999999,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",5
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.620506,45.05394,0 7.626863999999999,45.05394,0 7.626863999999999,45.058435,0 7.620506,45.058435,0 7.620506,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.626863999999999,45.05394,0 7.633222,45.05394,0 7.633222,45.058435,0 7.626863999999999,45.058435,0 7.626863999999999,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",337
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.633222,45.05394,0 7.63958,45.05394,0 7.63958,45.058435,0 7.633222,45.058435,0 7.633222,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",494
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.63958,45.05394,0 7.645937999999999,45.05394,0 7.645937999999999,45.058435,0 7.63958,45.058435,0 7.63958,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",677
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.645937999999999,45.05394,0 7.652296,45.05394,0 7.652296,45.058435,0 7.645937999999999,45.058435,0 7.645937999999999,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1633
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.652296,45.05394,0 7.658653999999999,45.05394,0 7.658653999999999,45.058435,0 7.652296,45.058435,0 7.652296,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",2845
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.658653999999999,45.05394,0 7.665012,45.05394,0 7.665012,45.058435,0 7.658653999999999,45.058435,0 7.658653999999999,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",2766
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.665012,45.05394,0 7.67137,45.05394,0 7.67137,45.058435,0 7.665012,45.058435,0 7.665012,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",2151
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.67137,45.05394,0 7.677727999999999,45.05394,0 7.677727999999999,45.058435,0 7.67137,45.058435,0 7.67137,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1514
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.677727999999999,45.05394,0 7.684086,45.05394,0 7.684086,45.058435,0 7.677727999999999,45.058435,0 7.677727999999999,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",3183
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.684086,45.05394,0 7.690443999999999,45.05394,0 7.690443999999999,45.058435,0 7.684086,45.058435,0 7.684086,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",778
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.690443999999999,45.05394,0 7.696802,45.05394,0 7.696802,45.058435,0 7.690443999999999,45.058435,0 7.690443999999999,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1272
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.696802,45.05394,0 7.70316,45.05394,0 7.70316,45.058435,0 7.696802,45.058435,0 7.696802,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",85
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.70316,45.05394,0 7.709517999999999,45.05394,0 7.709517999999999,45.058435,0 7.70316,45.058435,0 7.70316,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.709517999999999,45.05394,0 7.715876,45.05394,0 7.715876,45.058435,0 7.709517999999999,45.058435,0 7.709517999999999,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.715876,45.05394,0 7.722233999999999,45.05394,0 7.722233999999999,45.058435,0 7.715876,45.058435,0 7.715876,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.722233999999999,45.05394,0 7.728592,45.05394,0 7.728592,45.058435,0 7.722233999999999,45.058435,0 7.722233999999999,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.728592,45.05394,0 7.7349499999999995,45.05394,0 7.7349499999999995,45.058435,0 7.728592,45.058435,0 7.728592,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.7349499999999995,45.05394,0 7.741308,45.05394,0 7.741308,45.058435,0 7.7349499999999995,45.058435,0 7.7349499999999995,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.741308,45.05394,0 7.747666,45.05394,0 7.747666,45.058435,0 7.741308,45.058435,0 7.741308,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.747666,45.05394,0 7.754023999999999,45.05394,0 7.754023999999999,45.058435,0 7.747666,45.058435,0 7.747666,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.754023999999999,45.05394,0 7.760382,45.05394,0 7.760382,45.058435,0 7.754023999999999,45.058435,0 7.754023999999999,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.760382,45.05394,0 7.7667399999999995,45.05394,0 7.7667399999999995,45.058435,0 7.760382,45.058435,0 7.760382,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.7667399999999995,45.05394,0 7.773097999999999,45.05394,0 7.773097999999999,45.058435,0 7.7667399999999995,45.058435,0 7.7667399999999995,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.773097999999999,45.05394,0 7.779456,45.05394,0 7.779456,45.058435,0 7.773097999999999,45.058435,0 7.773097999999999,45.05394,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.576,45.058435,0 7.582357999999999,45.058435,0 7.582357999999999,45.06293,0 7.576,45.06293,0 7.576,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.582357999999999,45.058435,0 7.588716,45.058435,0 7.588716,45.06293,0 7.582357999999999,45.06293,0 7.582357999999999,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.588716,45.058435,0 7.595073999999999,45.058435,0 7.595073999999999,45.06293,0 7.588716,45.06293,0 7.588716,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.595073999999999,45.058435,0 7.601432,45.058435,0 7.601432,45.06293,0 7.595073999999999,45.06293,0 7.595073999999999,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.601432,45.058435,0 7.60779,45.058435,0 7.60779,45.06293,0 7.601432,45.06293,0 7.601432,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.60779,45.058435,0 7.614147999999999,45.058435,0 7.614147999999999,45.06293,0 7.60779,45.06293,0 7.60779,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.614147999999999,45.058435,0 7.620506,45.058435,0 7.620506,45.06293,0 7.614147999999999,45.06293,0 7.614147999999999,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.620506,45.058435,0 7.626863999999999,45.058435,0 7.626863999999999,45.06293,0 7.620506,45.06293,0 7.620506,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",219
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.626863999999999,45.058435,0 7.633222,45.058435,0 7.633222,45.06293,0 7.626863999999999,45.06293,0 7.626863999999999,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",363
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.633222,45.058435,0 7.63958,45.058435,0 7.63958,45.06293,0 7.633222,45.06293,0 7.633222,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",712
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.63958,45.058435,0 7.645937999999999,45.058435,0 7.645937999999999,45.06293,0 7.63958,45.06293,0 7.63958,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1770
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.645937999999999,45.058435,0 7.652296,45.058435,0 7.652296,45.06293,0 7.645937999999999,45.06293,0 7.645937999999999,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1717
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.652296,45.058435,0 7.658653999999999,45.058435,0 7.658653999999999,45.06293,0 7.652296,45.06293,0 7.652296,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1652
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.658653999999999,45.058435,0 7.665012,45.058435,0 7.665012,45.06293,0 7.658653999999999,45.06293,0 7.658653999999999,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1833
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.665012,45.058435,0 7.67137,45.058435,0 7.67137,45.06293,0 7.665012,45.06293,0 7.665012,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1416
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.67137,45.058435,0 7.677727999999999,45.058435,0 7.677727999999999,45.06293,0 7.67137,45.06293,0 7.67137,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",2268
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.677727999999999,45.058435,0 7.684086,45.058435,0 7.684086,45.06293,0 7.677727999999999,45.06293,0 7.677727999999999,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",2861
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.684086,45.058435,0 7.690443999999999,45.058435,0 7.690443999999999,45.06293,0 7.684086,45.06293,0 7.684086,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",2128
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.690443999999999,45.058435,0 7.696802,45.058435,0 7.696802,45.06293,0 7.690443999999999,45.06293,0 7.690443999999999,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1559
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.696802,45.058435,0 7.70316,45.058435,0 7.70316,45.06293,0 7.696802,45.06293,0 7.696802,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",1401
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.70316,45.058435,0 7.709517999999999,45.058435,0 7.709517999999999,45.06293,0 7.70316,45.06293,0 7.70316,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",749
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.709517999999999,45.058435,0 7.715876,45.058435,0 7.715876,45.06293,0 7.709517999999999,45.06293,0 7.709517999999999,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",22
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.715876,45.058435,0 7.722233999999999,45.058435,0 7.722233999999999,45.06293,0 7.715876,45.06293,0 7.715876,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.722233999999999,45.058435,0 7.728592,45.058435,0 7.728592,45.06293,0 7.722233999999999,45.06293,0 7.722233999999999,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.728592,45.058435,0 7.7349499999999995,45.058435,0 7.7349499999999995,45.06293,0 7.728592,45.06293,0 7.728592,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.7349499999999995,45.058435,0 7.741308,45.058435,0 7.741308,45.06293,0 7.7349499999999995,45.06293,0 7.7349499999999995,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.741308,45.058435,0 7.747666,45.058435,0 7.747666,45.06293,0 7.741308,45.06293,0 7.741308,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.747666,45.058435,0 7.754023999999999,45.058435,0 7.754023999999999,45.06293,0 7.747666,45.06293,0 7.747666,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.754023999999999,45.058435,0 7.760382,45.058435,0 7.760382,45.06293,0 7.754023999999999,45.06293,0 7.754023999999999,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
"<Polygon><outerBoundaryIs><LinearRing><coordinates>
7.760382,45.058435,0 7.7667399999999995,45.058435,0 7.7667399999999995,45.06293,0 7.760382,45.06293,0 7.760382,45.058435,0 
</coordinates></LinearRing></outerBoundaryIs></Polygon>",0
